Date,000001.SS SSE Composite Index (China),000300.SS CSI 300 (China),^HSI Hang Seng Index (Hong Kong),^BSESN BSE Sensex (India),^NSEI Nifty 50 (India),^NSEBANK NSE Bank Index (India),KSE Karachi 100 (Pakistan),^JKSE Jakarta Composite Index (Indonesia),VNI VN Index (Vietnam),^KS11 KOSPI (South Korea),^N225 Nikkei 225 (Japan),^SET.BK SET Index (Thailand),^TA125.TA TA-125 (Israel),ADX Abu Dhabi Securities Exchange (Abu Dhabi),^FTSE FTSE 100 (United Kingdom),^FTMC FTSE 250 (United Kingdom),^AEX AEX (Netherlands),^ATX ATX (Austria),^BFX BEL 20 (Belgium),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^ISEQ ISEQ 20 (Ireland),^IBEX IBEX 35 (Spain),^OMX OMX Stockholm 30 (Sweden),^OMXC20 OMX Copenhagen 20 (Denmark),^OMXH25 OMX Helsinki 25 (Finland),^SSMI SMI (Switzerland),^NYA NYSE Composite (United States),^IXIC NASDAQ Composite (United States),^GSPC S&P 500 (United States),^RUT Russell 2000 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^TSX60 S&P/TSX 60 Index (Canada),^MXX S&P/BMV IPC (Mexico),^BVSP Bovespa Index (Brazil),^MERV MERVAL (Argentina),FTWICOLL FTSE Colombia (Colombia),^IPSA IPSA (Chile),IBX50 Bovespa Brazil 50 (Brazil),^EGX30 EGX 30 (Egypt),JALSH FTSE/JSE All Share (South Africa),JTOPI South Africa Top 40 (South Africa),MASI MASI (Morocco),^AXJO S&P/ASX 200 (Australia),CBA.AX Commonwealth Bank of Australia (Australia),BHP.AX BHP Group (Australia),CSL.AX CSL Limited (Australia),WBC.AX Westpac Banking Corporation (Australia),NZ50 NZX 50 (New Zealand),NZCI NZX All (New Zealand)
03/08/21,3421.41,5080.02,28540.83,50441.07,14956.2,35275.75,45051.05,6248.47,1168.27,2996.11,28743.25,1543.76,1609.34,5685.09,6719.13,21210.2,665.65,3132.58,3859.64,5902.99,14380.91,7812.93,8444.2,2103.1,1384,4873.8,10830.38,15288.4,12609.16,3821.3,2202.98,18457.78,1101.5,47075.41,110612,46291.77,4049.77,4712.95,18601.57,11459.51,68426.17,62910.6,11332.02,6739.6,87.32,43.97,246,24.74,12085.18,1985.77
03/09/21,3359.29,4971,28773.23,51025.48,15098.4,35865.65,44222.91,6199.65,1161.97,2976.12,29027.94,1550.59,1631.21,5583.11,6730.34,21382.5,675.1,3133.26,3868.2,5924.97,14437.94,7871.33,8496.4,2124.85,1423.32,4901.01,10857.97,15375.6,13073.82,3875.4,2245.06,18599.19,1107.82,47103.6,111331,46476.01,4068.9,4838.18,18700.54,11337.46,68655.96,63098.33,11365.19,6771.2,87.89,43.62,250.16,24.92,12145.15,1994.94
03/10/21,3357.74,5003.61,28907.52,51279.51,15174.8,35938.3,43691.68,6264.68,1170.08,2958.12,29036.56,1573.05,1634.67,5606.82,6725.6,21406.7,678.03,3133.76,3872.61,5990.55,14540.25,7869.98,8525.2,2134.46,1439.45,4909.61,10909.77,15521.8,13068.83,3898.8,2285.68,18690,1113.61,47549.67,112776,47339.46,4092.12,4888.55,18880.04,11235.6,68516.99,62886.16,11353.95,6714.1,86.72,42.38,252.21,24.6,12251.9,2012.19
03/11/21,3436.83,5128.22,29385.61,,,,42779.76,,1181.73,3013.7,29211.64,1575.13,1654.69,5636.83,6736.96,21533.1,683.71,3147.61,3842.43,6033.76,14569.39,7998.78,8593,2165.66,1451.52,4961.37,10883.23,15648,13398.67,3939.3,2338.54,18844.57,1121.45,47673.82,114984,48360.72,4101.95,4881.1,19267.57,11261.35,68775.06,63187.54,11350.96,6713.9,86.45,41.67,253.9,24.53,12272.48,2013.78
03/12/21,3453.08,5146.38,28739.72,50792.08,15030.95,35496.65,43788.08,6358.21,1181.56,3054.39,29717.83,1568.19,,,6761.47,21506.5,677.41,3158.36,3864.84,6046.55,14502.39,7976.35,8644.5,2168.96,1434.78,4946.9,10839.93,15715.2,13319.86,3943.3,2352.79,18851.32,1121.71,47769.87,114160,49070.98,4116.45,4893.23,19067.57,,68209.86,62587.78,11415.05,6766.8,86.49,42.71,253.26,24.45,12426.77,2036.61
15/03/21,3419.95,5035.54,28833.76,50395.08,14929.5,35182.55,44766.59,6324.26,1184.56,3045.71,29766.97,1565.73,1660.65,5707.83,6749.7,21522.4,678.8,3165.02,3861.96,6035.97,14461.42,8068.44,8635.4,2161.83,1448.14,4954.81,10867.33,15775.5,13459.71,3968.9,2360.17,18954.75,1128.08,,114851,50458.3,4127.19,4913.78,19137.32,11222.33,67566.42,61921.05,11417.87,6773,86.4,42.63,255.85,24.58,12592.26,2063.4
16/03/21,3446.73,5079.36,29027.69,50363.96,14910.45,34804.6,44857.06,6309.7,1179.9,3067.17,29921.09,1564.03,1669.09,5749.08,6803.61,21764.5,683.65,3176.99,3859.99,6055.43,14557.58,8079.89,8657.7,2180.14,1466.29,4955.86,10944.48,15669.3,13471.57,3962.7,2319.52,18874.01,1123.74,48203.95,114019,49646.77,4105.47,4905.05,19009.38,11190.8,67289.37,61623.63,11487.27,6827.1,87.18,41.71,261.81,24.73,12689.05,2078.55
17/03/21,3445.55,5100.86,29034.12,49801.62,14721.3,34229.25,45450.31,6277.23,1186.09,3047.5,29914.33,1566.76,1647.9,5746.17,6762.67,21558.6,680.71,3153.33,3883.74,6054.82,14596.61,8048.34,8599.5,2172.86,1437.08,4910.64,10922.49,15731.1,13525.2,3974.1,2336.39,18983.1,1130.83,47679.49,116549,49916.45,4077.99,4909.4,19410.68,11068.37,66494.49,60810.17,11560.84,6795.2,87.11,41.02,261,24.67,12622.21,2068.11
18/03/21,3463.07,5141.77,29405.72,49216.52,14557.85,33856.8,44724.09,6347.83,1200.94,3066.01,30216.75,1568.82,1649.77,5735.69,6779.68,21568.6,682.39,3165.02,3921.95,6062.79,14775.52,8096.64,8624.6,2179.99,1440.06,4902.2,10973.76,15589.1,13116.17,3915.5,2267.59,18836.47,1124.56,47572.39,114835,48599.26,4022.34,4878.67,19112.36,10918.4,66739.74,61050.33,11497.07,6745.9,85.75,40.68,256.09,24.44,12496.14,2044.34
19/03/21,3404.66,5007.09,28990.94,49858.24,14744,34161.6,44901.31,6356.16,1194.05,3039.53,29792.05,1563.96,,,6708.71,21420.3,681.7,3125.35,3872.81,5997.96,14621,7998.72,8493,2169.18,1440.32,4902.19,10967.37,15562.3,13215.24,3913.1,2287.55,18854,1124.15,47028.04,116222,48976,4000.47,4854.92,19291.02,,65911.27,60313.4,11465.21,6708.2,84.71,39.98,253.95,24.52,12515.22,2047.48
22/03/21,3443.44,5057.15,28885.34,49771.29,14736.4,33603.45,45407.33,6301.13,1194.43,3035.46,29174.15,1566.36,1668.37,5733.44,6726.1,21455.9,684.21,3109.72,3898.16,5968.48,14657.21,7951.93,8343.5,2174.63,1450.4,4911,11048.58,15551.6,13377.54,3940.6,2266.84,18815.13,1121.45,47225.44,114979,49185.87,4000.47,4831.62,19067.32,10537.22,,,11442.78,6752.5,85.08,39.62,260.16,24.66,12329.09,2018.32
23/03/21,3411.51,5009.25,28497.38,50051.44,14814.75,34184.4,,6252.71,1183.45,3004.74,28995.92,1564.25,,5735.4,6699.19,21331.8,681.74,3101.22,3880.73,5945.3,14662.02,7934.49,8390.3,2168.12,1437.35,4897.64,11098.66,15346.5,13227.7,3910.5,2185.69,18669.8,1115.77,46659.18,113262,48615.26,3990.07,4802.9,18738.41,10471.36,65318.52,59793.26,11382.52,6745.4,84.77,40.02,261,24.43,12394.34,2028.62
24/03/21,3367.06,4928.69,27918.14,49180.31,14549.4,33293.25,45544.19,6156.14,1161.81,2996.35,28405.52,1570.83,1660.98,5745.28,6712.89,21402.5,686.13,3132.34,3872,5947.29,14610.39,7965.56,8443.7,2184.6,1416.13,4924.67,11063.87,15276.6,12961.89,3889.1,2134.27,18628.29,1114.68,46703.14,112064,,4007.66,4842.26,18626.98,10702.18,65257.09,59768.81,11433.99,6778.8,86.37,39.96,266.02,24.19,12358.88,2023.26
25/03/21,3363.59,4926.35,27899.61,48440.12,14324.9,33006.45,45726.16,6122.88,1163.1,3008.33,28729.88,1571.04,1636.56,5726.61,6674.83,21277.8,685.33,3101.78,3846.13,5952.41,14621.36,7975.81,8409.5,2173.24,1419.83,4941.77,11098.81,15410.4,12977.68,3909.5,2183.12,18651.1,1115.42,47012.37,113750,46856.41,3988.43,4767.79,18843.21,10870.46,64783.62,59278.89,11492.7,6790.6,86.54,39.96,269.83,24.12,12388.06,2028.39
26/03/21,3418.33,5037.99,28336.43,49008.5,14507.3,33318.2,45521.63,6195.56,1162.21,3041.01,29176.7,1574.86,,,6740.59,21486.7,696.62,3145.61,3884.77,5988.81,14748.94,8083.66,8498.2,2198.8,1439.35,4983.59,11116.81,15682.5,13138.72,3974.5,2221.48,18752.58,1120.51,47379.19,114781,46440.78,3963.91,4854.42,19075.43,,66833.99,61244.27,11499.38,6824.2,86,40.13,267.46,24.34,12348.83,2021.56
29/03/21,3435.3,5046.88,28338.3,,,,44431.8,6166.82,1175.68,3036.04,29384.52,1583.89,1666.8,5824.13,6736.17,21435.5,697.94,3139.04,3885.91,6015.51,14817.72,8038.85,8492.1,2182.21,1454.07,4990.01,11089.6,15611.9,13059.65,3971.1,2158.68,18719.22,1119.87,47747.36,115419,47240.95,3986.18,4916.69,19234.33,10738.42,67089.37,61443.9,11483.02,6799.5,85.57,40.83,265.39,24.34,12368.13,2024.62
30/03/21,3456.68,5094.73,28577.5,50136.58,14845.1,33875.1,44491.03,6071.44,1186.36,3070,29432.7,1589.53,1660.34,5910.66,6772.12,21574.4,701.12,3172.87,3927.15,6088.04,15008.61,8106,8595.2,2205.41,1455.03,5003.72,11121.42,15626.1,13045.39,3958.6,2195.8,18705.56,1118.86,47905,116850,48090.66,4005.96,4928.15,19401.32,10739.69,67291.66,61589.91,11517.92,6738.4,85.4,39.99,262.66,24.36,12446.76,2035.96
31/03/21,3441.91,5048.36,28378.35,49509.15,14690.7,33303.9,44587.85,5985.52,1191.44,3061.42,29178.8,1587.21,1664.07,5912.56,6713.63,21518.7,699.85,3159.77,3899.48,6067.23,15008.34,8083.98,8580,2192.86,1471.77,4930.97,11047.37,15601.7,13246.87,3972.9,2220.52,18700.67,1117.15,47246.26,116634,47982.39,3959.53,4898.09,19409.95,10568.37,66485.29,60881.15,11483.65,6790.7,86.1,40.34,264.65,24.41,12560.7,2054.01
04/01/21,3466.33,5110.78,28938.74,50029.83,14867.35,33858,44428.1,6011.46,1216.1,3087.4,29388.87,1595.12,1672.5,5941.52,6737.3,21732.7,708.43,3197.22,3938.63,6102.96,15107.17,8103.32,8577.6,2202.61,,4966.76,11118.03,15752.2,13480.11,4019.9,2253.9,18990.32,1133.01,,115253,,3959.53,4885.26,19196.17,10564.88,67236.31,61590.24,11552.78,6828.7,86.21,40.65,263,24.54,12488.31,2043.36
04/02/21,3484.39,5161.56,,,,,44300.95,,1224.45,3112.8,29854,1596.27,,,,,,,,,,,,,,,,,,,,,,,,,3959.53,,,,,,11572.95,,,,,,,
04/06/21,3482.97,5140.34,,49201.39,14683.5,32501.35,44404.7,6002.77,1239.96,3127.08,29696.63,,1687.76,6080.52,6823.55,21994.5,713.28,3206.14,3942.78,6131.34,15212.68,8153.37,8634.6,2230.25,1475.37,4977.3,11182.95,15878,13698.38,4073.9,2259.15,19104.14,1138.25,47985.43,117499,50328.34,3992.07,4860.65,19630.78,10263.22,68063.89,62372.24,11538.06,6885.9,86.03,40.83,263.6,24.7,12400.48,2029.14
04/07/21,3479.63,5103.74,28674.8,49661.76,14819.05,32991.2,43953.58,6036.62,1242.38,3137.41,29730.79,1556.56,1690.58,6033.14,6885.32,22160.6,710.08,3205.47,3926.57,6130.66,15176.36,8131.38,8597.4,2229.56,1460.85,4995.12,11128.18,15838.9,13688.84,4079.9,2223.05,19129.07,1141.5,47897.84,117624,50128.19,4031.88,4859.07,19695.36,10227.67,67160.42,61409.52,11526.42,6928,86.53,40.85,262.99,24.84,12487.59,2043.01
04/08/21,3482.55,5112.21,29008.07,49746.21,14873.8,32782.85,44741.36,6071.72,1234.89,3143.26,29708.98,1558.83,1695.93,6059.05,6942.22,22247.5,713.38,3191.38,3941.53,6165.72,15202.68,8127.11,8637.8,2240.4,1487.28,5002,11206.88,15886.6,13829.31,4097.2,2242.6,19228.87,1145.19,48188.15,118313,49630.56,4015.73,4910.19,19786.12,10303.55,67053.97,61303.19,11556.42,6998.8,87.12,41.9,265.94,25.16,12632.6,2065.46
04/09/21,3450.68,5035.34,28698.8,49591.32,14834.85,32448.05,45186.48,6070.21,1231.66,3131.88,29768.06,1566.34,,,6915.75,22251.3,713.36,3188.67,3941.69,6169.41,15234.16,8117.12,8565.8,2250.4,1501.13,5022.17,11238.52,15956.4,13900.19,4128.8,2243.47,19228.03,1145.49,47627.67,117670,48845.99,4000.17,4958.04,19658.85,,67191.27,61458.47,11579.84,6995.2,87.13,41.56,263.4,25.21,12574.35,2057.06
04/12/21,3412.95,4947.75,28453.28,47883.38,14310.8,30792,44978.05,5948.57,1252.45,3135.59,29538.73,1541.12,1696.07,6091.64,6889.12,22153.6,707.35,3189.82,3928.59,6161.68,15215,8043.58,8532.6,2235.73,1483.99,4985.69,11181.35,15977.5,13850,4128,2233.78,19201.28,1145.77,47352.18,118812,48109.61,3976.84,4950.06,19826.59,10450.09,66390.02,60672.56,11617.16,6974,86.72,41.12,265.5,25.3,12518.71,2047.93
13/04/21,3396.47,4939.64,28497.25,48544.06,14504.8,31771.6,45048.57,5927.44,1248.33,3169.08,29751.61,,1697.27,6019.44,6890.49,22268.5,708.6,3193.27,3918.89,6184.1,15234.36,8044.87,8525.1,2247.21,1499.99,5010.06,11122.37,15962.3,13996.1,4141.6,2228.92,19203.7,1145.02,47503.71,119297,47679.06,3961.59,4901.91,19915.7,10305.81,67072.49,61382.99,11607.26,6976.9,87.19,40.68,264.66,25.31,12656.42,2069.7
14/04/21,3416.72,4980.63,28900.83,,,,45311.22,6050.28,1255.87,3182.38,29620.99,,,6039.26,6939.58,22355.5,712.55,3205.92,3935.04,6208.58,15209.15,8039.05,8588.4,2228.16,1489.63,5003.87,11156.21,16000.1,13857.84,4124.7,2247.72,19171.66,1143.56,48329.84,120295,47299.01,3995.2,4927.08,20160.78,10115.51,67812.15,62084.39,11619.35,7023.1,87.8,40.97,267.8,25.33,12751.38,2085.04
15/04/21,3398.99,4948.97,28793.14,48803.68,14581.45,32112.85,45230.18,6079.5,1247.25,3194.33,29642.69,,,6131.69,6983.5,22472,713.8,3205.77,3941.48,6234.14,15255.33,8028.07,8571.6,2242.98,1504.92,5037.14,11198.7,16116.9,14038.76,4170.4,2257.07,19321.92,1152.02,48514.1,120701,47093.25,4008.1,4942.16,20237.48,10143.21,67823.09,62080.02,11634.57,7058.6,87.91,42.14,268.29,25.5,12636.55,2067.07
16/04/21,3426.62,4966.18,28969.71,48832.03,14617.85,31977.45,45305.63,6086.26,1238.71,3198.62,29683.37,1548.96,,,7019.53,22522.2,716.8,3232.74,3978.43,6287.07,15459.75,8153.37,8613.5,2280.5,1519.21,5117.29,11262.97,16186.3,14052.34,4185.5,2262.67,19351.32,1153.58,48726.98,121114,47664.35,3987.42,4988.17,20290.4,,68698.78,62898.13,11669.34,7063.5,87.99,42.36,269.07,25.32,12684.73,2074.9
19/04/21,3477.55,5087.02,29106.15,47949.42,14359.45,31208.4,44913.57,6052.54,1260.58,3198.84,29685.37,1574.91,1706.97,6102.21,7000.08,22490.9,711.94,3227.69,3996.9,6296.69,15368.39,8148.54,8711.4,2257.6,1512.27,5127.73,11209.84,16107.6,13914.77,4163.3,2232,19204.42,1145.18,48072.62,120934,48026.29,3970.22,4970.29,20264,10441,68094.28,62325.85,11663.55,7065.6,88.84,42.35,268.3,25.36,12767.83,2088.37
20/04/21,3472.94,5083.37,29135.73,47705.8,14296.4,31112.7,45399.78,6038.32,1268.28,3220.7,29100.38,1580.04,1697.88,6155.42,6859.87,22108.6,700.19,3150.65,3946.37,6165.11,15129.51,7967.4,8459.4,2204.81,1498.02,5049.23,11078.98,15944.6,13786.27,4134.9,2188.21,19040.78,1134.03,48528.97,120062,46894.48,3965.61,4975.8,20081.05,10620.05,66835.52,61116.77,11701.36,7017.8,87.74,42.25,263.95,25.24,12678.55,2074.47
21/04/21,3472.93,5098.75,28621.92,,,,45306.54,5993.24,,3171.66,28508.55,1580.01,1692.91,6061.31,6895.29,22085.7,709.36,3152.23,3983.17,6210.55,15195.97,7986.86,8519.8,2228.29,1517.21,5058.78,11209.09,16121.6,13950.22,4173.4,2239.63,19143.25,1139.72,48867.62,,47616.53,3945.82,4932.18,,10642.49,67145.75,61399.26,11682.67,6997.5,88.17,42.04,267.95,24.98,12535.34,2052.71
22/04/21,3465.11,5089.24,28755.34,48080.67,14406.15,31782.6,44929.61,5994.18,1227.82,3177.52,29188.17,1568.21,1698.43,6101.63,6938.24,22364.9,712.94,3183.99,4032.01,6267.28,15320.52,8020.25,8656.8,2232.42,1546.47,5118.96,11224.9,16030.6,13818.41,4135,2232.61,19031.64,1132.47,49092.31,119371,47122.62,3921.79,4843.82,19994.54,10600.07,66971.59,61182.94,11714.26,7055.4,89.14,42.43,272.8,25.11,12577.48,2058.9
23/04/21,3474.17,5135.45,29078.75,47878.45,14341.35,31722.3,44706.76,6016.86,1248.53,3186.1,29020.63,1553.59,,,6938.56,22372.3,715.77,3217.97,4008.93,6257.94,15279.62,8072.18,8618.6,2240.95,1541.09,5151.41,11200.54,16206,14016.81,4180.2,2271.86,19102.33,1136.4,49091.09,120530,47374.47,3871.48,4839.14,20205.05,,67295.74,61478.76,11739.44,7060.7,89.39,42.35,273.34,25.12,12650.64,2070.15
26/04/21,3441.17,5077.24,28952.83,48386.51,14485,32275.15,45682.77,5964.82,1215.77,3217.53,29126.23,1559.53,1701.65,6146.32,6963.12,22577.3,715.46,3258.02,4053.7,6275.52,15296.34,8154.48,8701.9,2244.36,1542.64,5183.79,11162.09,16241.2,14138.78,4187.6,2298.01,19170.56,1140.45,48923.93,120595,47931.27,3887.01,4864.86,20227.29,10525.84,67572.58,61716.82,11729.18,7045.6,89.05,42.6,271.75,25.08,12650.64,2070.15
27/04/21,3442.61,5090.52,28941.54,48944.14,14653.05,32735.35,45292.87,5959.62,1219.75,3215.42,28991.89,1559.23,1699.24,6120.22,6944.97,22433.1,712.22,3262.6,4033.41,6273.76,15249.27,8165.88,8756.7,2262.84,1558.76,5162.09,11092.08,16273.3,14090.22,4186.7,2301.27,19175.09,1141.14,48812.17,119388,48962.16,3912.92,4748.52,20079.7,10591.42,,,11746.34,7033.8,89.33,43.08,268.37,24.99,12620.52,2065.44
28/04/21,3457.07,5119.24,29071.34,49733.84,14864.55,33722.8,45059.12,5974.48,1229.55,3181.47,29053.97,1576.79,1705.38,6083.28,6963.67,22439.8,711.84,3247.95,4044.07,6306.98,15292.18,8207.2,8799.6,2239.25,1555.02,5127.27,11103.46,16322.1,14051.03,4183.2,2304.16,19356.95,1153.39,48487.94,121053,50043.81,3876.85,4586.27,20372.72,10475.26,67740.11,61838.56,11782.54,7064.7,90.21,42.94,271.01,25.3,12646.14,2069.84
29/04/21,3474.9,5164.17,29303.26,49765.94,14894.9,33714.5,44863.11,6012.96,1239.39,3174.07,,1590.46,1714.68,6046.81,6961.48,22392.9,710.47,3262.74,4038.66,6302.57,15154.2,8172.31,8823.2,2232.84,1542.63,5131.18,11079.51,16376,14082.55,4211.5,2295.46,19255.92,1147.95,48897.79,120066,50065.2,3833.83,4542.54,20208.18,,67392.73,61508.38,11799.46,7082.3,90,43.33,273.49,25.19,12715.2,2080.46
30/04/21,3446.86,5123.49,28724.88,48782.36,14631.1,32781.8,44262.35,5995.62,,3147.86,28812.63,1583.13,,,6969.81,22497.4,707.56,3227.24,4014.3,6269.48,15135.91,8092.97,8815,2217.02,,5119.75,11022.34,16219.3,13962.68,4181.2,2266.45,19108.33,1138.85,48009.72,118894,49056.1,3748.3,4472.84,19973.79,,66937,61096.37,11811.23,7025.8,89.04,42.47,271.16,24.98,12731.13,2083.26
05/06/21,3441.28,5061.12,28637.46,48949.76,14724.8,32827.8,45174.67,5970.24,1250.57,3178.74,29331.37,1571.91,1721.74,6152.09,7076.17,22491.4,712.46,3310.14,4017.58,6357.09,15196.74,8301.51,8982.2,2246.61,1531.7,5153.36,11111.1,16459.6,13632.84,4201.6,2241.42,19290.98,1150.91,48934.91,119921,49389.34,3814.17,4630.72,20325.49,10588.09,67608.89,61705.88,12009.95,7061.7,92.94,44.34,276.89,26.02,12751.67,2086.94
05/07/21,3418.87,4996.05,28610.65,49206.47,14823.15,32904.5,,5928.31,1241.81,3197.2,29357.82,1585.03,,,7129.71,22775.3,718.41,3330.87,4044.07,6385.51,15399.65,8336.55,9059.2,2260.13,1557.89,5220.16,11173.57,16590.4,13752.24,4232.6,2271.63,19472.74,1161.59,49249.02,122038,51419.49,3866.94,4618.8,20644.33,,68519.53,62573.36,12012.39,7080.8,93.92,44.6,274.51,26.09,12729.92,2083.2
05/10/21,3427.99,4992.42,28595.66,49502.41,14942.35,33142.4,,5975.79,1259.58,3249.3,29518.34,1588.15,1726.09,6209.43,7123.68,22697.2,711.91,3376.39,4044.54,6385.99,15400.41,8322.66,9144.3,2265.01,1554.59,5202.31,11123.67,16516.8,13401.86,4188.4,2212.7,19361.88,1155.97,49867.15,121909,51750.27,3978.43,4594.6,20622.26,10686.03,68377.23,62389.39,12056.54,7172.8,95.15,45.99,275.36,26.42,12659.01,2071.42
05/11/21,3441.85,5023.06,28013.81,49161.81,14850.75,32872.2,,5938.35,1256.04,3209.43,28608.59,1578.93,1695.36,,6947.99,22167.1,695.94,3351.46,3998.61,6267.39,15119.75,8124.3,8987.2,2193.76,1520.59,5104.07,10989.32,16355.6,13389.43,4152.1,2206.99,19274.04,1151.07,49655.29,122964,51093.99,3909.53,4540.8,20880.32,10767.84,67241.2,61320.37,12028.47,7097,94.58,45.66,274.34,26.08,12639.19,2067.95
05/12/21,3462.75,5044.55,28231.04,48690.8,14696.5,32452.3,,,1269.09,3161.66,28147.51,1571.85,1697.2,,7004.63,22107.8,694.76,3366.71,4019.17,6279.35,15150.22,8073.75,9007.7,2205.79,1524.7,5103.39,11033.9,16043,13031.68,4063,2135.14,19107.77,1143.95,48748.41,119710,51020.21,3790.03,4485.58,20309.38,,67424.27,61529.14,12041.98,7044.9,95.57,45.41,274.25,25.77,12564.21,2056.48
13/05/21,3429.54,4992.97,27718.67,,,,,,1261.99,3122.11,27448.01,1548.13,1711.01,,6963.33,22069.3,694.22,3361.23,4032.25,6288.33,15199.68,7998.6,8966.2,,,,,16181.6,13124.99,4112.5,2170.95,19135.81,1147.21,48829.31,120706,52625.93,3790.03,4443.64,20398.08,,66168.65,60211.08,,6982.7,95.98,44.83,277.51,25.19,12428.12,2034.01
14/05/21,3490.38,5110.59,28027.57,48732.55,14677.8,32169.55,,,1266.36,3153.32,28084.47,1549.48,,,7043.61,22336.1,703.33,3422.46,4066.49,6385.14,15416.64,8101.87,9145.6,2247.88,,5156.01,11120.77,16415.4,13429.98,4173.9,2224.63,19366.69,1160.06,49219.26,121881,54850.06,3901.45,4574.69,20510.02,,66598.13,60573.37,,7014.2,96.58,44.14,277.68,25.41,12367.86,2024.56
17/05/21,3517.62,5184.99,28194.09,49580.73,14923.15,33459.25,45796.31,5833.86,1258.7,3134.52,27824.83,1549.16,,6477.57,7032.85,22214.1,703.22,3428.6,4072.15,6367.35,15396.62,8049.35,9155.6,2230.4,1551.72,5160.72,11135.37,16423,13379.05,4163.3,2227.12,19474.65,1166.5,49371.98,122938,56094.99,3901.45,4147.86,20745.91,10674.67,67217.11,61193.22,12176.46,7023.6,97.79,44.16,276.57,25.33,12410.47,2030.85
18/05/21,3529.01,5187.6,28593.81,50193.33,15108.1,33922.4,45981.82,5834.39,1252.68,3173.05,28406.84,1566.8,1734.15,6528.39,7034.24,22332.6,705.01,3445.85,4074.2,6353.67,15386.58,8050.73,9183.9,2249.68,1553.54,5213.32,11141.75,16337.7,13303.64,4127.8,2210.88,19507.05,1168.08,49789.31,122980,56078.55,3824.21,4143.96,20784.84,10780.9,67254.92,61189.94,12167.15,7066,97.76,44.98,277.21,25.46,12428.62,2033.21
19/05/21,3510.96,5172.27,,49902.64,15030.15,33685.2,45682.11,5760.58,1262.49,,28044.45,1562.24,1724.14,6518.61,6950.2,22234.5,693.72,3397.99,4021.27,6262.55,15113.56,7927.83,9070.7,2201.51,1545.33,5139.6,11045.2,16233.3,13299.74,4115.7,2193.64,19417.03,1162.69,49382.25,122636,55990.02,3810.31,4030.39,20657.83,10806.23,65855.81,59776.91,12203.33,6931.7,95.32,43.44,274.45,25.18,12281.5,2010.35
20/05/21,3506.94,5186.41,28450.29,49564.86,14906.05,33334.55,45574.07,5797.6,1278.22,3162.28,28098.25,1554.54,1753.4,6517.85,7019.79,22392,704.09,3416.15,4046.89,6343.58,15370.26,8011.51,9124.3,2240.28,1573.25,5152.5,11152.08,16350.5,13535.74,4159.1,2207.76,19542.95,1170.7,49907.36,122701,57109.44,3792.8,4079.99,20625.93,10731.96,66124.44,60068.05,12049.56,7019.6,98.4,42.99,278.16,25.52,12437.17,2032.98
21/05/21,3486.56,5134.15,28458.44,50540.48,15175.3,34606.9,45914.98,5773.12,1283.93,3156.42,28317.83,1552.44,,,7018.05,22399.4,706.96,3443.27,4061.19,6386.41,15437.51,8129.69,9204,2240.84,1590.33,5188.54,11225.58,16375,13470.99,4155.9,2215.27,19527.3,1169.48,49778.81,122592,56221.87,3763.41,,20572.72,,66238.93,60210,12142.83,7030.3,98.05,42.52,284.3,25.65,12459.61,2037.07
24/05/21,3497.28,5155.59,28412.26,50651.9,15197.7,34943.6,46097.11,5763.63,1297.98,3144.3,28364.61,1551.85,1773.69,6614.56,7051.59,22483.7,710.46,,4071.96,6408.49,,8157.92,9205.5,2245.04,,5176.35,,16464.7,13661.17,4197.1,2227.34,,,49457.93,124032,,3717.4,4115.37,20762.48,10760.95,66054.92,60056.92,12090.93,7045.9,98.76,41.73,289.27,25.98,12449,2035.12
25/05/21,3581.34,5318.48,28910.86,50637.53,15208.45,34662,46300.66,5815.84,1308.58,3171.32,28553.98,1568.58,1767.51,6632.9,7029.79,22438.9,712.25,3442.64,4067.27,6390.27,15465.09,8197.37,9208.7,2243.17,1589.63,5176.33,11305.74,16390.2,13657.17,4188.1,2205.75,19564.12,1172.46,48826.95,122988,,3657.48,4091.05,20526.48,10531.83,66076.68,60106.11,12093.2,7115.2,99.63,42.28,291.96,26.2,12341.19,2017.5
26/05/21,3593.36,5320.59,29166.01,51017.52,15301.45,34684.2,46812.31,,1316.7,3168.43,28642.19,,1773.88,6564.31,7026.93,22640.1,711.17,3438.33,4061.9,6391.6,15450.72,8244.8,9196.9,2227.07,1588.02,5157.93,11348.74,16452,13738,4196,2249.27,19745.47,1183.65,49103.5,123989,56598.95,3621.74,4119.06,20758.48,10369.57,66108.23,60093.24,12116.7,7092.5,99.58,41.27,288.86,26.27,12347.44,2019.08
27/05/21,3608.85,5338.23,29113.2,51115.22,15337.85,35095.05,46790.75,5841.83,1303.57,3165.51,28549.01,1582.96,1774.47,6548.19,7019.67,22659,708.36,3452.66,4058.02,6435.71,15406.73,8310.29,9186.1,2244.46,1569.65,5177.06,11340.27,16532,13736.28,4200.9,2273.07,19774.41,1184.36,49627.95,124367,57499.49,3663.72,4160.26,20823.28,10242.3,66940.25,60802.01,12096.93,7094.9,98.97,41.67,288.61,26.09,12243.34,2002.6
